PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
110,2025-09-08,16:35:57.09,2,5,"Ziola, Jace ",1000355275,Right,NEB,"Sanderson, Case",806508,Left,NEB,Undefined,4,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.55426,1.509821,-1.556612,2088.593888,216.192104,1:15,6.1997,1.84445,6.10484,-19.09926,12.81658,8.7528,6.00523,1.13392,85.48457,-2.082712,0.019428,0.406607,,,,,,,,,,,,-4.85831,6.52603,-1.72908,50,6.30555,3.28205,-134.60125,2.94246,-9.04352,25.20731,-20.02615,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,cf0274d0-8cfb-11f0-a6e0-75560cc6e930,92.69996,,,7.06969,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:35:57.09,2025-09-08T16:35:57.0962432-05:00,2025-09-08T21:35:57.0962432Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,bc4c6c7f-284a-4d59-81ae-9bc0aa0724cd,54.39683,-135.42216,12.60366,6.19911,3.59464,-10.01308,-1.84076,3.57656,-4.52176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
111,2025-09-08,16:36:21.86,2,6,"Ziola, Jace ",1000355275,Right,NEB,"Sanderson, Case",806508,Left,NEB,Undefined,4,Top,1,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,90.99482,0.462372,-2.152928,2141.949176,226.28789,1:30,5.92963,1.97035,6.13168,-19.00985,13.89233,13.62473,4.77318,1.11476,84.3137,-3.113455,0.301373,0.412842,,,,,,,,,,,,-7.51422,7.35028,-1.81255,50,5.95484,4.41077,-132.38822,0.48174,-13.56259,23.75972,-18.90732,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,ddbe1fb0-8cfb-11f0-a6e0-75560cc6e930,91.29996,,,6.68111,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:36:21.86,2025-09-08T16:36:21.8677248-05:00,2025-09-08T21:36:21.8677248Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,c93eccb9-6426-4593-8424-ce8ffbae2f03,54.37124,-133.17041,11.87986,5.92873,1.10419,-9.45366,-1.96511,4.85727,-6.78129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
112,2025-09-08,16:36:51.03,3,1,"Ziola, Jace ",1000355275,Right,NEB,"Miller, Miken",1000072776,Left,NEB,Undefined,4,Top,1,0,0,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,81.41767,-1.304054,-3.086493,1945.882256,248.650116,2:15,5.6602,1.56468,6.54215,-33.63659,7.07323,15.16505,1.65916,-0.00518,75.59009,-7.570313,-0.331695,0.45922,95.38789,11.82119,26.674766,2401.483168,95.52932,11.25083,54.53549,176.63133,173.63534,32.139704,1.551909,-8.79989,4.37166,-1.35718,50,5.55511,5.87396,-118.39344,-3.63995,-12.6265,20.29496,-25.90141,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,ef39ade0-8cfb-11f0-a6e0-75560cc6e930,82.07921,11.75524,,5.82758,,,,2.22146,1.78803,-0.06051,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:36:51.03,2025-09-08T16:36:51.0370816-05:00,2025-09-08T21:36:51.0370816Z,LineDrive,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,41a57e7b-b741-41c0-a2b0-190b98deb913,53.96254,-119.07076,10.14748,5.66217,-2.77553,-12.95071,-1.56024,6.29535,-6.31325,273.096748,2.22145,122.36136,-22.9081,4.61535,-1.14755,0.41888,-0.22338,0.08498,-0.01385,1.78803,28.66011,-22.13718,2.49353,-0.53462,0.13213,-0.03903,0.01108,-0.00159,-0.06051,61.47308,1.14157,-1.7741,0.73344,-0.38302,0.21998,-0.08504,0.014,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
113,2025-09-08,16:37:41.05,4,1,"Ziola, Jace ",1000355275,Right,NEB,"Moyer, Mac",1000303931,Left,NEB,Undefined,4,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.4628,1.412904,-1.998781,2176.126646,221.137521,1:15,6.04451,1.82837,5.9992,-16.86623,16.16611,13.28961,5.94933,1.0829,83.91665,-1.789455,0.388936,0.413658,,,,,,,,,,,,-7.27882,8.2204,-1.67784,50,6.14629,4.05782,-132.88683,2.77851,-13.12043,26.32949,-17.35641,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,0cf3b1f0-8cfc-11f0-a6e0-75560cc6e930,91.11988,,,7.54615,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:37:41.05,2025-09-08T16:37:41.0500096-05:00,2025-09-08T21:37:41.0500096Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,8e621ded-9e4a-4315-85fc-8f31a50d85be,54.50162,-133.77579,13.16475,6.04259,3.36451,-8.6782,-1.82233,4.50079,-6.56021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
114,2025-09-08,16:38:25.88,4,2,"Ziola, Jace ",1000355275,Right,NEB,"Moyer, Mac",1000303931,Left,NEB,Undefined,4,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.61273,0.805231,-2.431534,2145.659896,216.401717,1:15,5.87739,1.30421,6.09487,-16.28064,17.3482,12.04981,5.26621,0.05788,82.9434,-2.304633,-0.263533,0.417376,,,,,,,,,,,,-6.7963,9.01528,-1.12264,50,5.93058,5.07273,-131.61639,1.39593,-11.98316,26.58305,-16.27844,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,27b0f0c0-8cfc-11f0-a6e0-75560cc6e930,90.30815,,,7.66933,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:38:25.88,2025-09-08T16:38:25.8869248-05:00,2025-09-08T21:38:25.8869248Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,6fdc60c6-af23-47c1-b59e-2421768d560f,54.40537,-132.50317,13.29153,5.87496,1.93896,-8.13922,-1.29853,5.47248,-5.99158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
115,2025-09-08,16:38:50.26,4,3,"Ziola, Jace ",1000355275,Right,NEB,"Moyer, Mac",1000303931,Left,NEB,Undefined,4,Top,1,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.17747,0.867299,-1.755228,2203.313443,208.399188,1:00,5.88389,1.50809,6.27055,-15.37698,17.15241,8.82583,5.40249,0.62489,84.59352,-2.058131,-0.161107,0.410496,,,,,,,,,,,,-4.96016,8.97784,-1.3822,50,5.94013,3.70592,-132.70333,1.58352,-9.01413,23.30884,-15.85864,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,3635d430-8cfc-11f0-a6e0-75560cc6e930,91.82161,,,6.58395,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:38:50.26,2025-09-08T16:38:50.2674432-05:00,2025-09-08T21:38:50.2674432Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,1e428ba3-b0ec-4dca-a368-e19e0c139a72,54.23183,-133.44456,11.65442,5.88176,2.08783,-7.92932,-1.50461,3.99257,-4.50707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
116,2025-09-08,16:39:24.45,4,4,"Ziola, Jace ",1000355275,Right,NEB,"Moyer, Mac",1000303931,Left,NEB,Undefined,4,Top,1,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.83139,-1.536037,-3.02325,2174.158011,215.847689,1:15,5.94733,1.37531,6.18106,-17.75985,14.84194,10.02237,3.04652,-0.584,84.46527,-4.895604,-1.217748,0.410953,,,,,,,,,,,,-5.95071,8.37587,-1.15157,50,5.82188,6.62329,-133.35271,-4.11321,-10.7942,26.70362,-16.98074,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,4ab3a5e0-8cfc-11f0-a6e0-75560cc6e930,91.71959,,,7.36612,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:39:24.45,2025-09-08T16:39:24.4579840-05:00,2025-09-08T21:39:24.4579840Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,6c6b0826-6b3c-4201-9cd0-d071fe98b8a0,54.32057,-134.21511,13.35181,5.94587,-3.56481,-8.49037,-1.37111,6.97189,-5.3971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
117,2025-09-08,16:39:47.19,4,5,"Ziola, Jace ",1000355275,Right,NEB,"Moyer, Mac",1000303931,Left,NEB,Undefined,4,Top,1,3,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,1,,90.27351,-1.224794,-2.915993,2176.195397,201.3397,12:45,5.79719,1.52114,6.35678,-17.28808,16.42088,5.99985,3.22756,-0.66512,82.53013,-4.528575,-1.831822,0.417873,90.96292,18.704606,12.633855,1274.215478,107.38459,32.20416,23.84382,295.88269,294.23034,11.95671,3.348879,-3.94709,9.22906,-1.31234,50,5.70002,6.43894,-131.08005,-3.28197,-6.86745,27.70321,-16.11665,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,58398fe0-8cfc-11f0-a6e0-75560cc6e930,90.20077,37.03265,,7.74338,,,,1.2156,3.28482,0.69891,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:39:47.19,2025-09-08T16:39:47.1907840-05:00,2025-09-08T21:39:47.1907840Z,LineDrive,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,5259b115-8d5c-4bad-b29f-1c4fbd1e9d12,54.1448,-131.95313,13.85161,5.79545,-2.77405,-8.05833,-1.51868,6.65537,-3.43372,174.160386,1.21571,123.30287,-19.92495,4.45225,-0.85688,0.1287,-0.01064,-0.00038,0.00012,3.28471,42.78692,-13.94011,0.20196,0.01883,0.01545,-0.01234,0.00327,-0.0003,0.69894,27.63812,-5.39801,1.34587,-0.29182,0.05294,-0.00695,0.00051,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
118,2025-09-08,16:40:31.76,5,1,"Ziola, Jace ",1000355275,Right,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,4,Top,1,0,0,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,Undefined,0,1,,83.64992,-1.436807,-5.018334,2055.911892,242.948971,2:00,5.85059,1.31794,6.36896,-30.47218,8.73666,14.78375,1.98372,-2.07981,77.08062,-7.117602,-2.353037,0.450675,,,,,,,,,,,,-8.85308,5.34662,-0.95982,50,5.73251,10.06395,-121.18985,-3.96026,-13.26423,22.03535,-24.16342,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,72be80a0-8cfc-11f0-a6e0-75560cc6e930,83.63554,,,6.5693,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:40:31.76,2025-09-08T16:40:31.7600768-05:00,2025-09-08T21:40:31.7600768Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,2d294b7b-e59e-4e8a-8552-2f74d90faf54,54.13084,-121.93863,11.01768,5.85313,-3.13917,-12.08171,-1.30946,10.51468,-6.63211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
119,2025-09-08,16:41:06.31,5,2,"Ziola, Jace ",1000355275,Right,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,4,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.80906,-0.778917,-2.733164,2201.932088,214.95266,1:15,5.96922,1.50149,6.13761,-17.08214,16.34084,10.71745,3.82494,-0.13341,83.30525,-4.026882,-0.80355,0.416096,,,,,,,,,,,,-6.22768,8.94721,-1.29805,50,5.90065,5.84627,-131.89818,-2.28923,-11.03163,26.60055,-16.32507,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,87655e20-8cfc-11f0-a6e0-75560cc6e930,90.58584,,,7.5038,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:41:06.31,2025-09-08T16:41:06.3118848-05:00,2025-09-08T21:41:06.3118848Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,d0d4e2e3-a0ba-43b8-9a40-ec9dbecfd0d6,54.36343,-132.77525,13.30028,5.96726,-1.75096,-8.16254,-1.49681,6.21001,-5.51582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
120,2025-09-08,16:41:24.10,5,3,"Ziola, Jace ",1000355275,Right,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,4,Top,1,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.78532,-0.351351,-1.280566,2194.711695,228.077541,1:30,5.94689,1.71576,6.14148,-20.28863,13.89253,14.31698,3.93138,1.72518,82.31245,-4.183784,1.30107,0.420789,,,,,,,,,,,,-7.70044,7.5878,-1.62509,50,5.90948,2.32069,-130.52277,-1.41533,-13.32955,26.58918,-19.03947,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,91ff72d0-8cfc-11f0-a6e0-75560cc6e930,89.57557,,,7.47287,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:41:24.10,2025-09-08T16:41:24.1060864-05:00,2025-09-08T21:41:24.1060864Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,d1dc2bf4-5b55-45eb-8295-2cd28741d59d,54.35962,-131.40788,13.29459,5.94604,-0.78154,-9.51973,-1.70973,2.76441,-6.66478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
121,2025-09-08,16:41:42.68,5,4,"Ziola, Jace ",1000355275,Right,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,4,Top,1,2,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.93882,-1.3091,-3.037048,2268.388107,229.775406,1:45,5.92497,1.28704,6.37375,-19.27804,12.95977,14.20485,3.11204,-0.32629,84.66461,-4.952488,-0.467898,0.408653,74.00406,14.448042,-170.839075,1341.784361,,,,,50.46429,,,-8.04036,7.36906,-1.07289,50,5.82107,6.47734,-133.55038,-3.62931,-14.65505,26.28002,-18.74258,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,9cfc6800-8cfc-11f0-a6e0-75560cc6e930,92.23589,12.44317,,7.27421,,,,0.87908,2.91761,-0.02696,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:41:42.68,2025-09-08T16:41:42.6865664-05:00,2025-09-08T21:41:42.6865664Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,86c3c48a-f52b-43a0-8222-15590d7f76e9,54.12621,-134.35988,13.14001,5.92397,-3.05199,-9.37129,-1.27936,6.92875,-7.32753,264.239266,0.88636,-103.96205,7.49652,,,,,,,2.91647,27.11155,-15.94701,,,,,,,-0.01474,-17.05892,-16.87819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
122,2025-09-08,16:42:07.79,5,5,"Ziola, Jace ",1000355275,Right,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,4,Top,1,2,2,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,90.58314,-0.732438,-1.976437,2169.860797,210.77088,1:00,5.98789,1.32888,6.16104,-15.62694,17.84064,10.03493,4.00856,0.33851,83.2438,-3.717638,-0.167589,0.416374,74.78999,54.627792,-32.715112,,82.91563,106.03083,-72.28379,214.33658,183.53027,-44.93362,5.203361,-5.73252,9.74473,-1.184,50,5.92415,4.13877,-131.69355,-2.12327,-10.13384,26.23797,-14.94754,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,ac0d85e0-8cfc-11f0-a6e0-75560cc6e930,90.52546,106.53871,,7.33933,,,,1.44373,3.77145,0.04899,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:42:07.79,2025-09-08T16:42:07.7972480-05:00,2025-09-08T21:42:07.7972480Z,Popup,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,99ec3fac-3c76-46f3-b700-af197f90bab4,54.34174,-132.55575,13.11899,5.98586,-1.63208,-7.47377,-1.32548,4.47178,-5.06692,154.145454,1.45216,53.22844,-12.20813,1.91063,0.6324,-0.48903,0.13161,-0.01653,0.0008,3.76439,89.57047,-23.59666,2.83121,-0.70931,0.10994,0.00164,-0.00283,0.00024,0.05281,-34.39771,1.53463,-0.44508,0.34886,-0.16337,0.04016,-0.00494,0.00024,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
123,2025-09-08,16:44:57.63,1,1,"Pankonin, Auden",10298951,Right,NEB,"Jesske, Will",822405,Right,NEB,Undefined,4,Bottom,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.29949,-1.49825,-3.539624,1977.013543,251.215276,2:15,5.89548,1.66065,5.63083,-27.50155,6.71855,16.97418,2.2027,-0.23181,83.76599,-6.543933,-0.51169,0.421029,,,,,,,,,,,,-9.44689,4.06418,-1.36997,50,5.74987,7.3691,-131.09897,-4.44058,-16.68563,23.85035,-24.99569,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,114f9c90-8cfd-11f0-a6e0-75560cc6e930,89.52457,,,6.5335,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:44:57.63,2025-09-08T16:44:57.6348672-05:00,2025-09-08T21:44:57.6348672Z,,v3,4865,4865,,"Miller, Miken",1000072776,Right,NEB,cff60310-52d5-42a3-bbfe-e2eacea4e03d,54.87317,-131.98255,11.92518,5.89722,-3.51457,-12.49784,-1.65443,7.98725,-8.34282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
124,2025-09-08,16:45:15.87,1,2,"Pankonin, Auden",10298951,Right,NEB,"Jesske, Will",822405,Right,NEB,Undefined,4,Bottom,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.27421,-2.591166,-4.241434,2204.743275,252.668577,2:30,5.87089,1.44876,5.75697,-25.9332,6.98622,19.22564,1.28944,-0.90461,85.08784,-7.366638,-0.806562,0.41295,,,,,,,,,,,,-10.92008,4.52315,-1.10836,50,5.63931,9.0782,-133.71491,-7.00731,-19.92209,26.76753,-23.92226,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,1c2533a0-8cfd-11f0-a6e0-75560cc6e930,91.27598,,,7.18637,,,,,,,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:45:15.87,2025-09-08T16:45:15.8712832-05:00,2025-09-08T21:45:15.8712832Z,,v3,4865,4865,,"Miller, Miken",1000072776,Right,NEB,86854f69-d149-491b-8f0b-ce339c0271fc,54.74715,-134.66186,13.38377,5.87224,-6.16101,-11.96113,-1.44198,9.78298,-9.96104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
125,2025-09-08,16:45:33.89,1,3,"Pankonin, Auden",10298951,Right,NEB,"Jesske, Will",822405,Right,NEB,Undefined,4,Bottom,0,1,1,Fastball,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,85.15257,-1.218884,-3.5996,1634.871265,265.885835,2:45,5.86102,1.68742,5.71624,-36.32262,2.26244,15.76698,1.69621,-0.35645,78.75039,-7.86443,-0.780877,0.447076,95.94212,10.177302,-12.03132,1346.486674,107.32105,14.73652,-24.12793,250.10038,246.60718,-14.138139,2.26089,-9.01599,1.7678,-1.39613,50,5.73597,7.14596,-123.59312,-3.89171,-14.0534,22.85204,-29.41853,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,26e37220-8cfd-11f0-a6e0-75560cc6e930,84.30885,15.28907,,6.40217,,,,2.14256,1.79647,0.34897,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:45:33.89,2025-09-08T16:45:33.8942464-05:00,2025-09-08T21:45:33.8942464Z,LineDrive,v3,4865,4865,,"Miller, Miken",1000072776,Right,NEB,4ee9df78-eac1-48b8-bd67-6298bfc225b8,54.78846,-124.47535,11.42602,5.86429,-2.75598,-14.70927,-1.68248,7.6885,-7.0267,156.811299,2.14257,135.45814,-19.08418,3.97105,-0.76539,0.13094,-0.01846,0.002,-0.00013,1.79645,24.86464,-11.37903,-0.17704,0.10915,-0.00593,-0.00418,0.00068,7E-05,0.34898,-28.87056,0.55078,0.24067,-0.10255,0.01654,-0.00022,0.0001,-9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
126,2025-09-08,16:46:20.04,2,1,"Pankonin, Auden",10298951,Right,NEB,"Overbeek, Josh",802336,Left,NEB,Undefined,4,Bottom,0,0,0,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,90.97584,-1.446351,-3.108313,2061.134301,253.283672,2:30,5.97694,2.06662,5.34786,-26.69494,7.70193,22.10643,2.39337,0.99029,83.5151,-6.346804,0.817627,0.422115,90.9248,10.153289,-12.218698,2412.358113,105.22386,11.5038,-32.06017,194.68776,191.37929,-20.042059,1.737234,-11.96575,4.56618,-1.80293,50,5.82735,6.16127,-131.96767,-4.3484,-21.17879,27.12506,-24.09217,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,42669900-8cfd-11f0-a6e0-75560cc6e930,89.2942,11.65758,,7.46074,,,,1.23157,2.37763,-0.98565,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:46:20.04,2025-09-08T16:46:20.0461824-05:00,2025-09-08T21:46:20.0461824Z,LineDrive,v3,4865,4865,,"Miller, Miken",1000072776,Right,NEB,d5100b62-5771-460c-a2ef-88d8e3fee2bc,55.15603,-133.02323,13.56253,5.97833,-3.41086,-12.04609,-2.05873,6.98544,-10.5894,107.16073,1.23157,128.29397,-17.97585,3.29962,-0.54263,-0.01753,0.0793,-0.0351,0.0055,2.37763,23.5085,-15.40877,0.71264,-0.14377,0.18355,-0.15398,0.06271,-0.00973,-0.98566,-27.78236,-8.98342,2.67698,-0.50878,-0.20131,0.27268,-0.11725,0.01842,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
127,2025-09-08,16:47:02.95,3,1,"Pankonin, Auden",10298951,Right,NEB,"Carey, Dylan",822406,Right,NEB,Undefined,4,Bottom,0,0,0,Fastball,Sinker,HitByPitch,Undefined,Undefined,Undefined,0,0,,91.31659,0.775982,-1.27829,2014.936085,253.259622,2:30,5.90329,1.93272,5.44989,-27.39828,6.46115,18.16245,4.34683,2.24927,83.85655,-4.26846,1.954644,0.418804,67.55796,-3.860774,8.655735,,,,,63.39066,2.82767,6.652753,0.625173,-9.54709,3.33866,-1.833,50,5.9529,2.14834,-132.68735,0.76558,-17.10962,26.99759,-26.19075,NEB,NEB,UNebraska,TeamExclusive,Team,20250908-UNebraska-Private-1,5bf65450-8cfd-11f0-a6e0-75560cc6e930,90.00012,4.18998,,7.46004,,,,1.5837,4.18998,-2.00004,8d86614b-ade0-40e3-9280-af3432578578,2025-09-08,21:47:02.95,2025-09-08T16:47:02.9551616-05:00,2025-09-08T21:47:02.9551616Z,GroundBall,v3,4865,4865,,"Miller, Miken",1000072776,Right,NEB,5a2ca021-e2be-4287-a4a1-2d620ba3a0dc,55.05403,-133.71173,13.4988,5.905,1.75934,-13.09538,-1.92683,2.79754,-8.55481,,1.53874,98.18094,,,,,,,,4.19305,-6.70211,,,,,,,,-2.00688,14.94618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
