GameUID,PositionAt110X,HitTrajectoryXc8,ThrowPositionZ,PitcherTeam,CatcherThrowLocationConfidence,PAofInning,PitchTrajectoryXc1,MeasuredDuration,PitchTrajectoryYc0,HitTrajectoryZc0,HitTrajectoryXc5,RunsScored,PitchReleaseConfidence,ThrowTrajectoryYc2,TaggedPitchType,HitTrajectoryYc0,ExchangeTime,ThrowTrajectoryYc1,Stadium,PitchLocationConfidence,RelSide,Balls,Extension,ContactPositionZ,ThrowTrajectoryXc0,vy0,PitchTrajectoryZc0,ThrowTrajectoryXc2,HitTrajectoryZc6,ZoneSpeed,ThrowSpeed,Strikes,VertBreak,AutoHitType,HitTrajectoryZc3,HitTrajectoryYc6,SpinAxis,AutoPitchType,CatchPositionY,HitTrajectoryZc5,PitchUID,PitcherId,ThrowPositionX,HorzApprAngle,BatterSide,League,Inning,PitchMovementConfidence,PitcherThrows,Time,InducedVertBreak,ThrowTrajectoryXc1,ThrowTrajectoryYc0,ContactPositionY,CatcherTeam,PlateLocSide,HitTrajectoryZc8,HitTrajectoryZc4,PitchLastMeasuredX,Bearing,PitchCall,PitchNo,y0,BatterId,HomeTeam,CatcherThrows,ThrowTrajectoryZc0,PopTime,HitTrajectoryYc2,HitTrajectoryYc5,PlayID,PitcherSet,CatchPositionZ,PitchofPA,HitTrajectoryXc7,HitTrajectoryYc3,ZoneTime,LocalDateTime,HitLandingConfidence,HorzRelAngle,HitTrajectoryYc4,Level,AwayTeam,MaxHeight,HitSpinAxis,HitTrajectoryZc1,PitchTrajectoryXc0,Notes,HitLaunchConfidence,GameID,HitTrajectoryXc4,Pitcher,ThrowPositionY,HitTrajectoryXc6,KorBB,GameForeignID,ThrowTrajectoryZc1,PitchLastMeasuredY,TimeToBase,pfxx,z0,LastTrackedDistance,AwayTeamForeignID,CatcherId,CatcherThrowReleaseConfidence,PitchTrajectoryZc2,HitTrajectoryZc2,VertApprAngle,HitTrajectoryYc8,UTCTime,HitTrajectoryYc1,PlateLocHeight,OutsOnPlay,HomeTeamForeignID,ExitSpeed,ContactPositionX,HitTrajectoryXc3,Direction,CatchPositionX,CatcherThrowCatchConfidence,EffectiveVelo,SpeedDrop,Tilt,Date,PitchTrajectoryYc1,RelHeight,UTCDate,PitchTrajectoryXc2,RelSpeed,HitTrajectoryXc2,BasePositionY,TaggedHitType,Outs,ay0,vz0,BatterTeam,BasePositionX,HitTrajectoryXc1,pfxz,Distance,VertRelAngle,BasePositionZ,PositionAt110Z,PositionAt110Y,HitTrajectoryZc7,Batter,ax0,HorzBreak,PitchTrajectoryZc1,x0,Angle,PitchTrajectoryYc2,ThrowTrajectoryZc2,HitTrajectoryXc0,PitchLastMeasuredZ,az0,System,Catcher,Top/Bottom,PlayResult,SpinRate,HitSpinRate,vx0,UTCDateTime,HangTime,HitTrajectoryYc7
ae614e11-b1b9-4508-b311-468f30c2a3a8,103.59662,6E-05,,NEB,,4,-128.90187,,5.55124,0.54062,0.12734,0,High,,Fastball,2.64624,,,UNebraska,High,-2.70085,0,6.01432,0.54093,,-127.99213,2.69541,,0.00474,80.8289,,0,-26.3256,FlyBall,-1.14661,0.04892,118.075687,Sinker,,-0.04797,9cc4ea20-8913-11f0-a84e-8d3a62d886e2,830155,,0.970753,Right,Team,3,High,Left,17:16:16.84,9.42989,,,2.64848,NEB,-0.50415,0.0,0.28389,,28.683011,InPlay,60,50.0,822405,NEB,Right,,,-16.88173,-0.19845,f71e17ee-99cd-45d1-8626-0f743e5c099a,Undefined,,1,-0.00105,-0.16931,0.430371,2025-09-03T17:16:16.8451072-05:00,Medium,3.767025,0.49121,TeamExclusive,NEB,86.18941,210.076045,28.09557,54.48883,,High,20250903-UNebraska-Private-2,-1.28912,"Olson, Chase",,-0.00031,Undefined,,,,,9.09457,5.45526,335.67115,4865,10277361,,7.55502,3.15796,-5.932626,0.00034,22:16:16.84,73.28674,2.40486,0,4865,91.49888,2.28687,7.12887,14.465117,,,87.58135,7.39616,10:00,2025-09-03,-2.34279,5.55033,2025-09-03,13.0161,88.22506,-26.75159,,FlyBall,0,26.03219,-3.15005,NEB,,108.78914,5.46177,340.40281,-1.024957,,36.98141,66.29498,-0.00021,"Jesske, Will",15.11004,-15.57694,-8.32804,2.4136,33.080138,-11.54986,,2.29118,,-23.09972,v3,"Fikes, Trey",Top,Out,2139.46458,4682.087342,-7.79999,2025-09-03T22:16:16.8451072Z,5.028324,-0.00653
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,3,-129.58879,,5.45408,-0.01067,,0,High,,Fastball,2.77406,,,UNebraska,High,-2.33894,1,6.08272,-0.01001,,-128.64546,2.33218,,,80.84697,,1,-27.10285,GroundBall,,,112.130101,Sinker,,,874a1ad0-8913-11f0-a84e-8d3a62d886e2,830155,,0.907213,Left,Team,3,High,Left,17:15:40.82,8.3389,,,2.77298,NEB,-0.03115,,,,20.456679,InPlay,59,50.0,806508,NEB,Right,,,,,4ff7efcc-77ee-426c-af8e-f6de56acbdb9,Undefined,,3,,,0.428478,2025-09-03T17:15:40.8291840-05:00,Low,4.076419,,TeamExclusive,NEB,2.77298,,57.81896,54.41982,,Low,20250903-UNebraska-Private-2,,"Olson, Chase",,,Undefined,,,,,10.29725,5.39219,2.93085,4865,10277361,,8.59807,,-5.660662,,22:15:40.82,-94.9029,2.64188,0,4865,90.19022,2.38835,,38.633066,,,87.96811,7.88269,9:45,2025-09-03,-1.39475,5.4527,2025-09-03,13.77881,88.72966,,,GroundBall,0,27.55762,-2.2211,NEB,,72.34289,4.81067,4.80517,-0.595369,,,,,"Sanderson, Case",17.19614,-17.64099,-9.03855,2.03285,-45.700718,-12.07017,,2.38753,,-24.14033,v3,"Fikes, Trey",Top,Out,2080.665866,,-8.44991,2025-09-03T22:15:40.8291840Z,0.029219,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,3,-130.62169,,5.47519,,,0,High,,Fastball,,,,UNebraska,High,-2.69706,0,6.00515,,,-129.77299,2.68999,,,82.33982,,1,-26.12761,,,,114.851126,Sinker,,,7b945cf0-8913-11f0-a84e-8d3a62d886e2,830155,,2.167588,Left,Team,3,High,Left,17:15:21.17,8.44693,,,,NEB,0.64675,,,,,BallCalled,58,50.0,806508,NEB,Right,,,,,d3216df6-c409-40a1-aab4-556962d9acd6,Undefined,,2,,,0.423204,2025-09-03T17:15:21.1729920-05:00,,5.040526,,TeamExclusive,NEB,,,,54.49736,,,20250903-UNebraska-Private-2,,"Olson, Chase",,,Undefined,,,,,9.46619,5.50639,,4865,10277361,,8.15362,,-4.261496,,22:15:21.17,,3.85114,0,4865,,,,,,,89.06448,7.20675,9:45,2025-09-03,1.32461,5.47371,2025-09-03,12.28481,89.54657,,,Undefined,0,24.56963,0.48182,NEB,,,4.51359,,0.596361,,,,,"Sanderson, Case",16.30723,-16.063,-11.33192,2.30829,,-12.19928,,,,-24.39856,v3,"Fikes, Trey",Top,Undefined,2121.527659,,-10.76863,2025-09-03T22:15:21.1729920Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,3,-130.08298,,5.45612,,,0,High,,Fastball,,,,UNebraska,High,-2.40861,0,6.23037,,,-129.2246,2.40163,,,81.79226,,0,-27.94722,,,,109.025255,Sinker,,,6f54ae90-8913-11f0-a84e-8d3a62d886e2,830155,,0.597911,Left,Team,3,High,Left,17:15:00.63,6.81189,,,,NEB,-0.4686,,,,,StrikeSwinging,57,50.0,806508,NEB,Right,,,,,ef3b5984-487c-46df-86bf-c72ceb0fc486,Undefined,,1,,,0.424332,2025-09-03T17:15:00.6374400-05:00,,3.602421,,TeamExclusive,NEB,,,,54.27203,,,20250903-UNebraska-Private-2,,"Olson, Chase",,,Undefined,,,,,9.56977,5.33826,,4865,10277361,,8.11912,,-6.569234,,22:15:00.63,,1.86475,0,4865,,,,,,,88.8277,7.24129,9:45,2025-09-03,-3.16516,5.45412,2025-09-03,13.02565,89.03355,,,Undefined,0,26.05131,-3.98826,NEB,,,4.23933,,-1.363192,,,,,"Sanderson, Case",16.23824,-16.65658,-7.99508,2.14701,,-12.49031,,,,-24.98062,v3,"Fikes, Trey",Top,Undefined,2053.401524,,-7.46004,2025-09-03T22:15:00.6374400Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,2,-130.11054,,5.44374,0.04274,,0,High,,Fastball,2.06062,,,UNebraska,High,-2.50209,1,6.11642,0.04345,,-129.2148,2.49571,,,81.68618,,1,-27.33064,GroundBall,,,110.426481,Sinker,,,5536e410-8913-11f0-a84e-8d3a62d886e2,830155,,1.113181,Left,Team,3,High,Left,17:14:16.84,7.61874,,,2.05727,NEB,-0.01436,,,,5.342364,InPlay,56,50.0,1000072776,NEB,Right,,,-25.00949,,8317b7f2-9009-4162-b4bd-9a2d637e0dfd,Undefined,,3,,,0.425492,2025-09-03T17:14:16.8416768-05:00,Medium,4.26074,,TeamExclusive,NEB,2.05727,338.050423,13.2716,54.38688,,Medium,20250903-UNebraska-Private-2,,"Olson, Chase",,,Undefined,,,,,10.23914,5.32212,35.03002,4865,10277361,,8.67102,2.04793,-6.464335,,22:14:16.84,-1.2926,1.88893,0,4865,102.19942,1.48042,,5.066023,,,88.58556,7.42583,9:45,2025-09-03,-3.18325,5.44227,2025-09-03,13.23762,89.11201,-20.80625,,GroundBall,0,26.47523,-4.00618,NEB,,149.19568,4.63516,39.39815,-1.375733,,,,,"Miller, Miken",17.34204,-17.50887,-9.50679,2.18399,-0.429373,-12.16174,,1.48254,,-24.32349,v3,"Fikes, Trey",Top,Single,2217.321914,1420.254839,-8.92006,2025-09-03T22:14:16.8416768Z,0.262588,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,2,-130.39251,,5.57404,,,0,High,,Fastball,,,,UNebraska,High,-2.33312,0,6.28866,,,-129.54384,2.32518,,,81.79483,,1,-23.796,,,,119.603826,Sinker,,,4d210940-8913-11f0-a84e-8d3a62d886e2,830155,,2.303871,Left,Team,3,High,Left,17:14:03.23,10.71906,,,,NEB,1.20064,,,,,BallCalled,55,50.0,1000072776,NEB,Right,,,,,ec6044be-f83a-4f33-98cc-dbebafcfe6eb,Undefined,,2,,,0.42284,2025-09-03T17:14:03.2398848-05:00,,5.352773,,TeamExclusive,NEB,,,,54.21292,,,20250903-UNebraska-Private-2,,"Olson, Chase",,,Undefined,,,,,10.18205,5.544,,4865,10277361,,8.68131,,-4.716168,,22:14:03.23,,3.366,0,4865,,,,,,,89.14122,7.65443,10:00,2025-09-03,-0.57013,5.57351,2025-09-03,13.09074,89.44926,,,Undefined,0,26.18147,-1.28339,NEB,,,5.9641,,-0.24255,,,,,"Miller, Miken",17.36261,-16.96525,-12.0052,1.94516,,-11.002,,,,-22.00399,v3,"Fikes, Trey",Top,Undefined,2202.100586,,-11.4424,2025-09-03T22:14:03.2398848Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,2,-130.32895,,5.62541,,,0,High,,Fastball,,,,UNebraska,High,-2.30491,0,6.20281,,,-129.51384,2.29855,,,82.38945,,0,-25.0395,,,,117.369175,Sinker,,,440a1220-8913-11f0-a84e-8d3a62d886e2,830155,,1.426309,Left,Team,3,High,Left,17:13:47.92,9.4406,,,,NEB,0.36782,,,,,StrikeCalled,54,50.0,1000072776,NEB,Right,,,,,b747a913-534b-4ad6-944e-82434ef213e4,Undefined,,1,,,0.422625,2025-09-03T17:13:47.9271936-05:00,,4.356907,,TeamExclusive,NEB,,,,54.30034,,,20250903-UNebraska-Private-2,,"Olson, Chase",,,Undefined,,,,,9.51949,5.48354,,4865,10277361,,8.16188,,-6.369454,,22:13:47.92,,1.9619,0,4865,,,,,,,89.18642,6.89459,10:00,2025-09-03,-3.91375,5.62457,2025-09-03,12.31309,89.28404,,,Undefined,0,24.62618,-4.65865,NEB,,,5.6387,,-1.701906,,,,,"Miller, Miken",16.32377,-16.28284,-9.7521,1.9847,,-11.25248,,,,-22.50497,v3,"Fikes, Trey",Top,Undefined,2240.91545,,-9.21179,2025-09-03T22:13:47.9271936Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,103.18903,0.00029,,NEB,,1,-129.01341,,5.5583,0.08219,-0.00781,0,High,,Fastball,2.24909,,,UNebraska,High,-2.58379,3,6.24322,0.08231,,-128.16332,2.57761,,-0.04173,81.07269,,1,-23.54234,FlyBall,2.83603,0.01198,120.501675,Sinker,,0.25457,25a5c450-8913-11f0-a84e-8d3a62d886e2,830155,,1.080209,Right,Team,3,High,Left,17:12:57.00,11.77701,,,2.25089,NEB,-0.07898,-0.00015,-1.03555,,-27.139868,InPlay,53,50.0,802336,NEB,Right,,,-17.88097,-0.00651,3463a269-e3b3-4a29-bfbe-0d7328ec43b6,Undefined,,5,-0.00506,1.14149,0.427738,2025-09-03T17:12:57.0049536-05:00,Medium,4.344731,-0.09729,TeamExclusive,NEB,66.41324,132.792829,-44.95816,54.26043,,High,20250903-UNebraska-Private-2,-0.90612,"Olson, Chase",,0.0307,Undefined,,,,,10.63178,5.4254,386.66833,4865,10277361,,8.87147,-2.94038,-6.041589,0.00021,22:12:57.00,63.80919,2.09645,0,4865,109.63484,2.20136,6.09302,-17.732585,,,88.12041,7.30268,10:00,2025-09-03,-3.66818,5.55823,2025-09-03,12.82863,88.37536,-27.3521,,LineDrive,0,25.65725,-4.35377,NEB,,140.50665,6.87977,417.67731,-1.621002,,-38.1048,43.55116,0.00389,"Overbeek, Josh",17.74295,-18.12544,-9.61862,2.26866,23.365739,-10.34634,,2.20537,,-20.69268,v3,"Fikes, Trey",Top,HomeRun,2208.092117,1681.847146,-9.03075,2025-09-03T22:12:57.0049536Z,4.640676,-0.00289
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,1,-130.37205,,5.60476,,,0,High,,Fastball,,,,UNebraska,High,-2.53634,2,6.34408,,,-129.50236,2.52777,,,81.5961,,1,-20.25568,,,,124.621549,Sinker,,,18c12360-8913-11f0-a84e-8d3a62d886e2,830155,,-0.239168,Right,Team,3,High,Left,17:12:35.36,14.31737,,,,NEB,-1.16416,,,,,BallCalled,52,50.0,802336,NEB,Right,,,,,c3dfaa04-d947-4f6c-a061-ade83b90ab42,Undefined,,4,,,0.423195,2025-09-03T17:12:35.3689088-05:00,,3.21761,,TeamExclusive,NEB,,,,54.15728,,,20250903-UNebraska-Private-2,,"Olson, Chase",,,Undefined,,,,,10.78201,5.43892,,4865,10277361,,9.15012,,-5.998299,,22:12:35.36,,1.9264,0,4865,,,,,,,89.06645,7.6569,10:15,2025-09-03,-4.89655,5.60591,2025-09-03,13.59125,89.253,,,Undefined,0,27.18249,-5.47032,NEB,,,8.39012,,-2.158786,,,,,"Overbeek, Josh",18.30023,-19.1182,-7.08944,2.31031,,-8.96677,,,,-17.93354,v3,"Fikes, Trey",Top,Undefined,2243.537305,,-6.50393,2025-09-03T22:12:35.3689088Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,1,-129.59544,,5.57451,,,0,High,,Fastball,,,,UNebraska,High,-2.48562,2,6.22854,,,-128.75618,2.4774,,,81.55681,,0,-23.56241,,,,116.316153,Sinker,,,0d1e5140-8913-11f0-a84e-8d3a62d886e2,830155,,1.009944,Right,Team,3,High,Left,17:12:15.83,11.39918,,,,NEB,0.18201,,,,,StrikeSwinging,51,50.0,802336,NEB,Right,,,,,b59e7c72-0f03-480e-bb46-a0283536bc52,Undefined,,3,,,0.425566,2025-09-03T17:12:15.8376960-05:00,,4.765243,,TeamExclusive,NEB,,,,54.27483,,,20250903-UNebraska-Private-2,,"Olson, Chase",,,Undefined,,,,,12.05753,5.4436,,4865,10277361,,10.17606,,-6.005127,,22:12:15.83,,2.14258,0,4865,,,,,,,88.57012,7.26663,10:00,2025-09-03,-3.60948,5.57432,2025-09-03,12.68037,88.82345,,,Undefined,0,25.36074,-4.30237,NEB,,,6.65685,,-1.585382,,,,,"Overbeek, Josh",20.35212,-20.87033,-10.56929,2.13877,,-10.4689,,,,-20.9378,v3,"Fikes, Trey",Top,Undefined,2289.477182,,-9.89577,2025-09-03T22:12:15.8376960Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,3,-125.99837,,5.65714,,,0,High,,Fastball,,,,UNebraska,High,2.07214,0,6.64343,,,-125.19534,-2.06717,,,78.84476,,1,-28.05525,,,,240.693784,Changeup,,,830f13c0-8914-11f0-a84e-8d3a62d886e2,10129965,,-0.522468,Left,Team,3,High,Right,17:22:43.22,8.61847,,,,NEB,0.48989,,,,,FoulBallNotFieldable,70,50.0,1000303931,NEB,Right,,,,,e98f6b2a-dfd2-4882-8b4f-015700fd2e2c,Undefined,,2,,,0.435862,2025-09-03T17:22:43.2295936-05:00,,-2.930813,,TeamExclusive,NEB,,,,53.85875,,,20250903-UNebraska-Private-2,,"Sebastian, Blake",,,Undefined,,,,,-7.83867,5.53903,,4865,830325,,-6.19783,,-6.842869,,22:22:43.22,,1.88867,0,4865,,,,,,,86.47795,7.35703,2:00,2025-09-03,-3.47985,5.65579,2025-09-03,13.06872,86.20179,,,Undefined,0,26.13744,-4.2086,NEB,,,5.3463,,-1.558822,,,,,"Moyer, Mac",-12.39567,13.23591,6.30918,-1.87918,,-11.85986,,,,-23.71971,v3,"Peterson, Elliott",Bottom,Undefined,2170.124951,,5.92834,2025-09-03T22:22:43.2295936Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,3,-125.03369,,5.64845,,,0,High,,Fastball,,,,UNebraska,High,1.94464,0,7.00301,,,-124.33333,-1.94018,,,78.7853,,2,-31.95588,,,,253.62177,Changeup,,,90f82c60-8914-11f0-a84e-8d3a62d886e2,10129965,,-1.624177,Left,Team,3,High,Right,17:23:06.54,4.64441,,,,NEB,-0.52796,,,,,BallCalled,71,50.0,1000303931,NEB,Right,,,,,da3fc481-4a37-40e0-90ce-2c2367a61b9c,Undefined,,3,,,0.435426,2025-09-03T17:23:06.5402368-05:00,,-3.806812,,TeamExclusive,NEB,,,,53.49995,,,20250903-UNebraska-Private-2,,"Sebastian, Blake",,,Undefined,,,,,-7.44544,5.50445,,4865,830325,,-5.8269,,-8.137728,,22:23:06.54,,1.03887,0,4865,,,,,,,86.56461,6.84483,2:30,2025-09-03,-4.75328,5.6458,2025-09-03,12.47495,85.63012,,,Undefined,0,24.9499,-5.50605,NEB,,,3.42256,,-2.132519,,,,,"Moyer, Mac",-11.65381,11.92095,8.19677,-1.71469,,-13.4085,,,,-26.81699,v3,"Peterson, Elliott",Bottom,Undefined,1977.823007,,7.86964,2025-09-03T22:23:06.5402368Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,3,-128.59919,,6.14657,,,0,High,,Fastball,,,,UNebraska,High,1.35067,1,6.42859,,,-127.75442,-1.34799,,,80.17091,,2,-21.69214,,,,206.830838,Four-Seam,,,9d149b50-8914-11f0-a84e-8d3a62d886e2,10129965,,2.01493,Left,Team,3,High,Right,17:23:27.05,13.73887,,,,NEB,2.67099,,,,,BallCalled,72,50.0,1000303931,NEB,Right,,,,,9f8e1a62-946f-4a23-86d5-eaf3608f92c4,Undefined,,4,,,0.428414,2025-09-03T17:23:27.0526976-05:00,,0.856857,,TeamExclusive,NEB,,,,54.07047,,,20250903-UNebraska-Private-2,,"Sebastian, Blake",,,Undefined,,,,,-3.06587,6.23221,,4865,830325,,-2.53054,,-2.792505,,22:23:27.05,,5.5679,0,4865,,,,,,,87.98142,7.74403,1:00,2025-09-03,3.02113,6.14703,2025-09-03,13.30073,87.91494,,,Undefined,0,26.60145,2.37302,NEB,,,7.12709,,1.336204,,,,,"Moyer, Mac",-5.06108,6.39205,-2.00487,-1.41421,,-10.20435,,,,-20.4087,v3,"Peterson, Elliott",Bottom,Undefined,2102.140272,,-2.16559,2025-09-03T22:23:27.0526976Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,3,-126.85692,,6.09749,,,0,High,,Fastball,,,,UNebraska,High,1.25645,2,6.84377,,,-126.11134,-1.25457,,,79.66536,,2,-21.02729,,,,202.823923,Four-Seam,,,a9132200-8914-11f0-a84e-8d3a62d886e2,10129965,,-3.420128,Left,Team,3,High,Right,17:23:47.07,14.7552,,,,NEB,-2.34401,,,,,BallCalled,73,50.0,1000303931,NEB,Right,,,,,a1c2b782-a4f9-4d1c-aa29-f646a3234fa2,Undefined,,5,,,0.430533,2025-09-03T17:23:47.0741504-05:00,,-4.463436,,TeamExclusive,NEB,,,,53.65998,,,20250903-UNebraska-Private-2,,"Sebastian, Blake",,,Undefined,,,,,-4.34701,5.97946,,4865,830325,,-3.49858,,-5.737344,,22:23:47.07,,2.76675,0,4865,,,,,,,87.54826,7.26133,12:45,2025-09-03,-3.81568,6.09818,2025-09-03,12.88313,86.92669,,,Undefined,0,25.76626,-4.34216,NEB,,,8.685,,-1.725911,,,,,"Moyer, Mac",-6.99717,5.73685,9.85294,-0.9724,,-9.09715,,,,-18.1943,v3,"Peterson, Elliott",Bottom,Undefined,2093.317643,,9.65047,2025-09-03T22:23:47.0741504Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,3,-135.92121,,5.79062,-0.06733,,0,High,,Fastball,3.19156,,,UNebraska,High,1.71214,1,5.73652,-0.06709,,-134.88694,-1.70798,,,84.8807,,1,-18.68757,GroundBall,,,220.190009,Four-Seam,,,4dfedec0-8916-11f0-a84e-8d3a62d886e2,10118659,,-0.796328,Right,Team,4,High,Right,17:35:33.22,13.87056,,,3.19104,NEB,0.0677,,,,3.233264,InPlay,94,50.0,830325,NEB,Right,,,-19.64373,,66fefb4d-5d28-4b73-b27b-7616f6efda43,Undefined,,3,,,0.410678,2025-09-03T17:35:33.2211200-05:00,High,-2.733907,,TeamExclusive,NEB,3.19104,320.116406,7.10617,54.76522,,High,20250903-UNebraska-Private-2,,"Grace, Cooper",,,Undefined,,,,,-6.29843,5.68903,19.85788,4865,10277361,,-5.801,4.24212,-4.607273,,22:35:33.22,-16.51116,3.21439,0,4865,87.24095,1.11745,,3.201853,,,91.78103,8.08264,1:15,2025-09-03,-2.56975,5.79163,2025-09-03,14.6943,92.96334,-18.31623,,GroundBall,2,29.3886,-3.2041,NEB,,126.65429,7.68111,21.19862,-1.093871,,,,,"Peterson, Elliott",-11.60201,10.84107,6.36715,-1.49109,-7.394913,-9.01253,,1.1179,,-18.02505,v3,"Fikes, Trey",Top,Out,2411.522994,,5.95885,2025-09-03T22:35:33.2211200Z,0.162076,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,3,-133.86187,,6.51362,,,0,High,,Fastball,,,,UNebraska,High,0.69924,1,5.78061,,,-132.89749,-0.6984,,,84.1399,,0,-16.56804,,,,185.288488,Four-Seam,,,443bc920-8916-11f0-a84e-8d3a62d886e2,10118659,,-1.524214,Right,Team,4,High,Right,17:35:16.81,16.80241,,,,NEB,-0.84106,,,,,StrikeCalled,93,50.0,830325,NEB,Right,,,,,54f365d0-f7ed-435e-84ab-a22cfb84a08a,Undefined,,2,,,0.415769,2025-09-03T17:35:16.8146432-05:00,,-1.785582,,TeamExclusive,NEB,,,,54.71999,,,20250903-UNebraska-Private-2,,"Grace, Cooper",,,Undefined,,,,,-1.21543,6.27792,,4865,10277361,,-1.09186,,-5.878712,,22:35:16.81,,2.56495,0,4865,,,,,,,90.6571,7.46006,12:15,2025-09-03,-6.39663,6.51589,2025-09-03,13.62598,91.59996,,,Undefined,2,27.25195,-6.92411,NEB,,,9.61115,,-2.758863,,,,,"Peterson, Elliott",-2.18372,1.46008,4.15593,-0.5527,,-7.45296,,,,-14.90593,v3,"Fikes, Trey",Top,Undefined,2356.423039,,4.07865,2025-09-03T22:35:16.8146432Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,3,-133.35482,,4.34278,,,0,High,,Fastball,,,,UNebraska,High,2.34778,0,5.69158,,,-132.34645,-2.34305,,,83.79267,,0,-36.30923,,,,284.948014,Sinker,,,3b6eac40-8916-11f0-a84e-8d3a62d886e2,10118659,,-0.522962,Right,Team,4,High,Right,17:35:02.09,-2.47315,,,,NEB,0.76248,,,,,BallCalled,92,50.0,830325,NEB,Right,,,,,daddebc3-7799-411f-9e3b-ea60404cc7cf,Undefined,,1,,,0.41866,2025-09-03T17:35:02.0912640-05:00,,-2.873428,,TeamExclusive,NEB,,,,54.81228,,,20250903-UNebraska-Private-2,,"Grace, Cooper",,,Undefined,,,,,-7.49473,4.24759,,4865,10277361,,-6.65672,,-7.43921,,22:35:02.09,,0.56437,0,4865,,,,,,,90.03114,7.37243,3:30,2025-09-03,-2.02114,4.33801,2025-09-03,13.9188,91.1651,,,Undefined,2,27.8376,-3.23487,NEB,,,-0.75043,,-0.801355,,,,,"Peterson, Elliott",-13.31344,13.14072,6.55229,-2.11445,,-16.75356,,,,-33.50711,v3,"Fikes, Trey",Top,Undefined,2444.22571,,6.07004,2025-09-03T22:35:02.0912640Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,2,-136.02748,,6.57625,,,0,High,,Fastball,,,,UNebraska,High,0.59558,0,5.64171,,,-134.94875,-0.59624,,,84.63249,,2,-13.43591,,,,175.343474,Four-Seam,,,2c2c9350-8916-11f0-a84e-8d3a62d886e2,10118659,,-0.253426,Left,Team,4,High,Right,17:34:36.43,19.26647,,,,NEB,0.48263,,,,,StrikeSwinging,91,50.0,10151008,NEB,Right,,,,,7159d57c-4535-4b22-8672-732b05ff2faf,Undefined,,3,,,0.411586,2025-09-03T17:34:36.4363776-05:00,,0.011314,,TeamExclusive,NEB,,,,54.85697,,,20250903-UNebraska-Private-2,,"Grace, Cooper",,,Strikeout,,,,,0.74862,6.45797,,4865,10277361,,0.68842,,-3.914201,,22:34:36.43,,4.21413,0,4865,,,,,,,91.57843,8.35649,11:45,2025-09-03,-3.0668,6.57994,2025-09-03,15.046,92.98898,,,Undefined,1,30.092,-3.53199,NEB,,,10.43796,,-1.335544,,,,,"Strohmeyer, Reed",1.37683,-1.48205,-0.007,-0.59561,,-6.4883,,,,-12.97661,v3,"Fikes, Trey",Top,Undefined,2313.013139,,0.04236,2025-09-03T22:34:36.4363776Z,,
ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,NEB,,2,-136.03509,,5.78623,,,0,High,,Fastball,,,,UNebraska,High,1.54562,0,5.57755,,,-134.99385,-1.54181,,,85.22781,,1,-17.59887,,,,210.855522,Four-Seam,,,20b05c00-8916-11f0-a84e-8d3a62d886e2,10118659,,-0.202215,Left,Team,4,High,Right,17:34:17.12,15.02918,,,,NEB,0.65942,,,,,StrikeSwinging,90,50.0,10151008,NEB,Right,,,,,7b880670-c033-4805-9134-e11023d3ccd4,Undefined,,2,,,0.411118,2025-09-03T17:34:17.1236352-05:00,,-1.694725,,TeamExclusive,NEB,,,,54.92244,,,20250903-UNebraska-Private-2,,"Grace, Cooper",,,Undefined,,,,,-4.66429,5.58495,,4865,10277361,,-4.31481,,-5.522664,,22:34:17.12,,2.2417,0,4865,,,,,,,91.68268,7.82497,1:00,2025-09-03,-5.24282,5.78803,2025-09-03,14.33271,93.05278,,,Undefined,1,28.66543,-5.83975,NEB,,,8.5078,,-2.224588,,,,,"Strohmeyer, Reed",-8.62962,8.36595,3.91849,-1.40516,,-8.21671,,,,-16.43343,v3,"Fikes, Trey",Top,Undefined,2335.858377,,3.60502,2025-09-03T22:34:17.1236352Z,,
