PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
48,2025-09-03,17:08:18.06,4,2,"Cleavinger, Grant ",813539,Left,NEB,"Kutz, Carter",1000071991,Right,NEB,Undefined,2,Bottom,1,1,0,Fastball,Sinker,InPlay,Undefined,Popup,Out,0,0,,89.89484,-2.309182,4.193934,2373.805563,126.644068,10:15,6.05885,-1.75553,5.67894,-20.75666,14.10729,-17.50662,2.16945,0.70236,82.52117,-6.181342,1.073541,0.424971,,,,,,,,,,,,10.07997,8.1152,1.41292,50.0,5.85057,-8.80617,-130.24104,-5.95835,17.39777,26.11321,-18.16745,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,7f5b6c80-8912-11f0-a84e-8d3a62d886e2,88.69407,,,7.37368,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:08:18.06,2025-09-03T17:08:18.0602880-05:00,2025-09-03T22:08:18.0602880Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,d545438c-681f-4578-a67b-2686049cfefd,54.82477,-131.20483,13.05661,6.05811,-5.28782,-9.08372,1.74979,-9.44829,8.69888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
49,2025-09-03,17:11:55.91,1,1,"Olson, Chase",830155,Left,NEB,"Overbeek, Josh",802336,Right,NEB,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.08802,-0.474796,4.960856,2343.031081,128.556141,10:15,5.67445,-2.38225,6.2482,-17.96418,15.85879,-18.6506,3.73786,0.65044,82.82082,-3.884316,1.60847,0.418579,,,,,,,,,,,,10.84981,8.63839,2.02092,50.0,5.62983,-10.57112,-130.62586,-1.59896,18.93899,24.86947,-17.09521,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,0139e240-8913-11f0-a84e-8d3a62d886e2,90.0486,,,7.26721,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:11:55.91,2025-09-03T17:11:55.9154176-05:00,2025-09-03T22:11:55.9154176Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,ed602259-042c-4820-bc15-81cad95414d8,54.25443,-131.43335,12.43473,5.67274,-1.04389,-8.54761,2.37414,-11.18605,9.46949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,,,1,2,"Olson, Chase",830155,Left,NEB,"Overbeek, Josh",802336,Right,NEB,Undefined,3,Top,0,1,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,0a857df0-8913-11f0-a84e-8d3a62d886e2,,,,,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2025-09-03,17:12:15.83,1,3,"Olson, Chase",830155,Left,NEB,"Overbeek, Josh",802336,Right,NEB,Undefined,3,Top,0,2,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.82345,-1.585382,4.765243,2289.477182,116.316153,10:00,5.57432,-2.48562,6.22854,-23.56241,11.39918,-20.87033,2.14258,0.18201,81.55681,-6.005127,1.009944,0.425566,,,,,,,,,,,,12.05753,6.65685,2.13877,50.0,5.4436,-9.89577,-128.75618,-4.30237,20.35212,25.36074,-20.9378,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,0d1e5140-8913-11f0-a84e-8d3a62d886e2,88.57012,,,7.26663,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:12:15.83,2025-09-03T17:12:15.8376960-05:00,2025-09-03T22:12:15.8376960Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,b59e7c72-0f03-480e-bb46-a0283536bc52,54.27483,-129.59544,12.68037,5.57451,-3.60948,-10.4689,2.4774,-10.56929,10.17606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
52,2025-09-03,17:12:35.36,1,4,"Olson, Chase",830155,Left,NEB,"Overbeek, Josh",802336,Right,NEB,Undefined,3,Top,0,2,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.253,-2.158786,3.21761,2243.537305,124.621549,10:15,5.60591,-2.53634,6.34408,-20.25568,14.31737,-19.1182,1.9264,-1.16416,81.5961,-5.998299,-0.239168,0.423195,,,,,,,,,,,,10.78201,8.39012,2.31031,50.0,5.43892,-6.50393,-129.50236,-5.47032,18.30023,27.18249,-17.93354,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,18c12360-8913-11f0-a84e-8d3a62d886e2,89.06645,,,7.6569,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:12:35.36,2025-09-03T17:12:35.3689088-05:00,2025-09-03T22:12:35.3689088Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,c3dfaa04-d947-4f6c-a061-ade83b90ab42,54.15728,-130.37205,13.59125,5.60476,-4.89655,-8.96677,2.52777,-7.08944,9.15012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
53,2025-09-03,17:12:57.00,1,5,"Olson, Chase",830155,Left,NEB,"Overbeek, Josh",802336,Right,NEB,Undefined,3,Top,0,3,1,Fastball,Sinker,InPlay,Undefined,LineDrive,HomeRun,0,0,,88.37536,-1.621002,4.344731,2208.092117,120.501675,10:00,5.55823,-2.58379,6.24322,-23.54234,11.77701,-18.12544,2.09645,-0.07898,81.07269,-6.041589,1.080209,0.427738,109.63484,23.365739,-17.732585,1681.847146,103.18903,43.55116,-38.1048,417.67731,386.66833,-27.139868,4.640676,10.63178,6.87977,2.26866,50.0,5.4254,-9.03075,-128.16332,-4.35377,17.74295,25.65725,-20.69268,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,25a5c450-8913-11f0-a84e-8d3a62d886e2,88.12041,66.41324,,7.30268,,,,2.20136,2.25089,0.08231,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:12:57.00,2025-09-03T17:12:57.0049536-05:00,2025-09-03T22:12:57.0049536Z,FlyBall,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,3463a269-e3b3-4a29-bfbe-0d7328ec43b6,54.26043,-129.01341,12.82863,5.5583,-3.66818,-10.34634,2.57761,-9.61862,8.87147,132.792829,2.20537,140.50665,-27.3521,6.09302,-0.90612,-0.00781,0.0307,-0.00506,0.00029,2.24909,63.80919,-17.88097,1.14149,-0.09729,-0.00651,0.01198,-0.00289,0.00021,0.08219,-44.95816,-2.94038,2.83603,-1.03555,0.25457,-0.04173,0.00389,-0.00015,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
54,2025-09-03,17:13:47.92,2,1,"Olson, Chase",830155,Left,NEB,"Miller, Miken ",1000072776,Left,NEB,Undefined,3,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.28404,-1.701906,4.356907,2240.91545,117.369175,10:00,5.62457,-2.30491,6.20281,-25.0395,9.4406,-16.28284,1.9619,0.36782,82.38945,-6.369454,1.426309,0.422625,,,,,,,,,,,,9.51949,5.6387,1.9847,50.0,5.48354,-9.21179,-129.51384,-4.65865,16.32377,24.62618,-22.50497,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,440a1220-8913-11f0-a84e-8d3a62d886e2,89.18642,,,6.89459,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:13:47.92,2025-09-03T17:13:47.9271936-05:00,2025-09-03T22:13:47.9271936Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,b747a913-534b-4ad6-944e-82434ef213e4,54.30034,-130.32895,12.31309,5.62541,-3.91375,-11.25248,2.29855,-9.7521,8.16188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2025-09-03,17:14:03.23,2,2,"Olson, Chase",830155,Left,NEB,"Miller, Miken ",1000072776,Left,NEB,Undefined,3,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.44926,-0.24255,5.352773,2202.100586,119.603826,10:00,5.57351,-2.33312,6.28866,-23.796,10.71906,-16.96525,3.366,1.20064,81.79483,-4.716168,2.303871,0.42284,,,,,,,,,,,,10.18205,5.9641,1.94516,50.0,5.544,-11.4424,-129.54384,-1.28339,17.36261,26.18147,-22.00399,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,4d210940-8913-11f0-a84e-8d3a62d886e2,89.14122,,,7.65443,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:14:03.23,2025-09-03T17:14:03.2398848-05:00,2025-09-03T22:14:03.2398848Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,ec6044be-f83a-4f33-98cc-dbebafcfe6eb,54.21292,-130.39251,13.09074,5.57404,-0.57013,-11.002,2.32518,-12.0052,8.68131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
56,2025-09-03,17:14:16.84,2,3,"Olson, Chase",830155,Left,NEB,"Miller, Miken ",1000072776,Left,NEB,Undefined,3,Top,0,1,1,Fastball,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,89.11201,-1.375733,4.26074,2217.321914,110.426481,9:45,5.44227,-2.50209,6.11642,-27.33064,7.61874,-17.50887,1.88893,-0.01436,81.68618,-6.464335,1.113181,0.425492,102.19942,-0.429373,5.066023,1420.254839,,,,39.39815,35.03002,5.342364,0.262588,10.23914,4.63516,2.18399,50.0,5.32212,-8.92006,-129.2148,-4.00618,17.34204,26.47523,-24.32349,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,5536e410-8913-11f0-a84e-8d3a62d886e2,88.58556,2.05727,,7.42583,,,,1.48042,2.05727,0.04345,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:14:16.84,2025-09-03T17:14:16.8416768-05:00,2025-09-03T22:14:16.8416768Z,GroundBall,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,8317b7f2-9009-4162-b4bd-9a2d637e0dfd,54.38688,-130.11054,13.23762,5.44374,-3.18325,-12.16174,2.49571,-9.50679,8.67102,338.050423,1.48254,149.19568,-20.80625,,,,,,,2.06062,-1.2926,-25.00949,,,,,,,0.04274,13.2716,2.04793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
57,2025-09-03,17:15:00.63,3,1,"Olson, Chase",830155,Left,NEB,"Sanderson, Case",806508,Left,NEB,Undefined,3,Top,0,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.03355,-1.363192,3.602421,2053.401524,109.025255,9:45,5.45412,-2.40861,6.23037,-27.94722,6.81189,-16.65658,1.86475,-0.4686,81.79226,-6.569234,0.597911,0.424332,,,,,,,,,,,,9.56977,4.23933,2.14701,50.0,5.33826,-7.46004,-129.2246,-3.98826,16.23824,26.05131,-24.98062,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,6f54ae90-8913-11f0-a84e-8d3a62d886e2,88.8277,,,7.24129,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:15:00.63,2025-09-03T17:15:00.6374400-05:00,2025-09-03T22:15:00.6374400Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,ef3b5984-487c-46df-86bf-c72ceb0fc486,54.27203,-130.08298,13.02565,5.45612,-3.16516,-12.49031,2.40163,-7.99508,8.11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2025-09-03,17:15:21.17,3,2,"Olson, Chase",830155,Left,NEB,"Sanderson, Case",806508,Left,NEB,Undefined,3,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.54657,0.596361,5.040526,2121.527659,114.851126,9:45,5.47371,-2.69706,6.00515,-26.12761,8.44693,-16.063,3.85114,0.64675,82.33982,-4.261496,2.167588,0.423204,,,,,,,,,,,,9.46619,4.51359,2.30829,50.0,5.50639,-10.76863,-129.77299,0.48182,16.30723,24.56963,-24.39856,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,7b945cf0-8913-11f0-a84e-8d3a62d886e2,89.06448,,,7.20675,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:15:21.17,2025-09-03T17:15:21.1729920-05:00,2025-09-03T22:15:21.1729920Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,d3216df6-c409-40a1-aab4-556962d9acd6,54.49736,-130.62169,12.28481,5.47519,1.32461,-12.19928,2.68999,-11.33192,8.15362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
59,2025-09-03,17:15:40.82,3,3,"Olson, Chase",830155,Left,NEB,"Sanderson, Case",806508,Left,NEB,Undefined,3,Top,0,1,1,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,0,0,,88.72966,-0.595369,4.076419,2080.665866,112.130101,9:45,5.4527,-2.33894,6.08272,-27.10285,8.3389,-17.64099,2.64188,-0.03115,80.84697,-5.660662,0.907213,0.428478,90.19022,-45.700718,38.633066,,,,,4.80517,2.93085,20.456679,0.029219,10.29725,4.81067,2.03285,50.0,5.39219,-8.44991,-128.64546,-2.2211,17.19614,27.55762,-24.14033,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,874a1ad0-8913-11f0-a84e-8d3a62d886e2,87.96811,2.77298,,7.88269,,,,2.38835,2.77298,-0.01001,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:15:40.82,2025-09-03T17:15:40.8291840-05:00,2025-09-03T22:15:40.8291840Z,GroundBall,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,4ff7efcc-77ee-426c-af8e-f6de56acbdb9,54.41982,-129.58879,13.77881,5.45408,-1.39475,-12.07017,2.33218,-9.03855,8.59807,,2.38753,72.34289,,,,,,,,2.77406,-94.9029,,,,,,,,-0.01067,57.81896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
60,2025-09-03,17:16:16.84,4,1,"Olson, Chase",830155,Left,NEB,"Jesske, Will",822405,Right,NEB,Undefined,3,Top,0,0,0,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,0,0,,88.22506,-1.024957,3.767025,2139.46458,118.075687,10:00,5.55033,-2.70085,6.01432,-26.3256,9.42989,-15.57694,2.40486,-0.50415,80.8289,-5.932626,0.970753,0.430371,91.49888,33.080138,14.465117,4682.087342,103.59662,66.29498,36.98141,340.40281,335.67115,28.683011,5.028324,9.09457,5.46177,2.4136,50.0,5.45526,-7.79999,-127.99213,-3.15005,15.11004,26.03219,-23.09972,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,9cc4ea20-8913-11f0-a84e-8d3a62d886e2,87.58135,86.18941,,7.39616,,,,2.28687,2.64848,0.54093,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:16:16.84,2025-09-03T17:16:16.8451072-05:00,2025-09-03T22:16:16.8451072Z,FlyBall,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,f71e17ee-99cd-45d1-8626-0f743e5c099a,54.48883,-128.90187,13.0161,5.55124,-2.34279,-11.54986,2.69541,-8.32804,7.55502,210.076045,2.29118,108.78914,-26.75159,7.12887,-1.28912,0.12734,-0.00031,-0.00105,6e-05,2.64624,73.28674,-16.88173,-0.16931,0.49121,-0.19845,0.04892,-0.00653,0.00034,0.54062,28.09557,3.15796,-1.14661,0.28389,-0.04797,0.00474,-0.00021,0.0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
61,2025-09-03,17:17:10.67,5,1,"Olson, Chase",830155,Left,NEB,"Kelley, Carter",831357,Right,NEB,Undefined,3,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.4474,-0.410557,4.272159,2160.975601,112.799189,9:45,5.48748,-2.71992,6.12398,-27.35175,8.06768,-16.57934,2.82756,-0.14468,81.03516,-5.512355,1.292989,0.428344,,,,,,,,,,,,9.68146,4.61831,2.40065,50.0,5.44172,-8.90424,-128.27378,-1.8096,16.18213,25.74358,-24.45475,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,bcd64bb0-8913-11f0-a84e-8d3a62d886e2,87.99581,,,7.41223,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:17:10.67,2025-09-03T17:17:10.6718720-05:00,2025-09-03T22:17:10.6718720Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,5d7285c0-4952-4ecf-8520-7f0aa50334ee,54.37825,-129.14947,12.87179,5.48913,-0.97774,-12.22738,2.71289,-9.45469,8.09106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
62,2025-09-03,17:17:30.56,5,2,"Olson, Chase",830155,Left,NEB,"Kelley, Carter",831357,Right,NEB,Undefined,3,Top,0,0,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.63453,0.061196,3.496672,2098.708555,114.133421,9:45,5.59885,-2.72277,6.09453,-26.45647,7.7791,-15.17576,3.45086,-0.749,82.63926,-4.862542,0.768141,0.421124,73.91073,25.625434,163.818262,2372.452771,,,,,54.08215,,,8.5802,4.33607,2.4601,50.0,5.58973,-7.30387,-130.16889,-0.74528,14.88288,24.51728,-24.65284,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,c8997710-8913-11f0-a84e-8d3a62d886e2,89.50432,22.86025,,6.99527,,,,1.54863,3.38982,0.71759,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:17:30.56,2025-09-03T17:17:30.5672192-05:00,2025-09-03T22:17:30.5672192Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,1280f098-62fc-409e-a7f0-aa2b040cf640,54.40665,-130.99625,12.25864,5.60084,0.08666,-12.32642,2.71505,-7.80612,7.44144,355.466332,1.54863,-93.86765,6.79084,-0.45885,0.08502,0.00209,-0.00141,0.00097,-0.00045,3.38982,46.88245,-24.97649,2.63226,-0.54476,0.11277,-0.02036,0.00453,-0.00073,0.71759,27.23863,-2.40636,0.31214,-0.06339,0.00912,-0.00181,0.00041,-6e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
63,2025-09-03,17:17:58.90,5,3,"Olson, Chase",830155,Left,NEB,"Kelley, Carter",831357,Right,NEB,Undefined,3,Top,0,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.04613,0.585326,3.938388,2364.891342,112.6032,9:45,5.54116,-2.59023,6.11906,-24.04497,9.72823,-20.58218,4.07989,-0.65838,82.33478,-3.945142,0.238769,0.418271,,,,,,,,,,,,11.68717,5.18906,2.29786,50.0,5.57369,-8.18613,-131.94236,0.5706,20.43396,30.21609,-23.10148,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,d992b5e0-8913-11f0-a84e-8d3a62d886e2,90.11495,,,8.71135,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:17:58.90,2025-09-03T17:17:58.9006848-05:00,2025-09-03T22:17:58.9006848Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,5b62bd8a-8c26-40c2-a7b9-5bc5c81d4b7c,54.38112,-132.94189,15.10805,5.54218,1.33479,-11.55074,2.57984,-8.86207,10.21698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,2025-09-03,17:18:25.29,5,4,"Olson, Chase",830155,Left,NEB,"Kelley, Carter",831357,Right,NEB,Undefined,3,Top,0,1,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,90.66299,-0.432855,3.933898,2245.041281,119.428668,10:00,5.59976,-2.7496,6.07602,-22.39171,11.81414,-18.80099,3.33231,-0.67052,81.86409,-4.666582,0.556799,0.420941,,,,,,,,,,,,10.85103,6.56902,2.45433,50.0,5.55436,-8.22364,-131.34721,-1.70216,18.74559,30.70652,-20.82581,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,e9523c30-8913-11f0-a84e-8d3a62d886e2,89.54322,,,8.7989,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:18:25.29,2025-09-03T17:18:25.2908032-05:00,2025-09-03T22:18:25.2908032Z,,v3,4865,4865,,"Fikes, Trey ",10277361,Right,NEB,cee0c29d-eefb-4f2b-bdbf-8a39ba9c30ab,54.42419,-132.37746,15.35326,5.59975,-1.00342,-10.41291,2.7408,-8.85258,9.3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
65,2025-09-03,17:20:26.28,1,1,"Sebastian, Blake ",10129965,Right,NEB,"Grace, Cooper ",10118659,Right,NEB,Undefined,3,Bottom,0,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,HomeRun,0,0,,88.83073,-2.740467,-2.698183,2284.245416,207.42643,1:00,6.0305,1.42688,6.79984,-17.35119,17.29808,8.34016,2.07871,-0.34251,80.47826,-6.099794,-1.177183,0.423661,101.00297,20.998186,20.521262,4652.819189,99.8455,39.69118,46.16003,352.03836,320.07776,33.875111,3.958639,-5.26335,10.38548,-1.25476,50.0,5.84588,5.76149,-128.8486,-6.5828,-8.7411,29.80075,-14.92637,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,315b65b0-8914-11f0-a84e-8d3a62d886e2,88.96843,52.58096,,8.35247,,,,0.65552,2.07741,0.36207,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:20:26.28,2025-09-03T17:20:26.2806016-05:00,2025-09-03T22:20:26.2806016Z,LineDrive,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,a732f41d-afa6-4284-9684-0453f96c40ad,53.70024,-129.70159,14.90037,6.02819,-6.15556,-7.46319,-1.42325,6.01168,-4.37055,217.779285,0.65511,129.53473,-31.87775,9.02531,-2.23236,0.50923,-0.09508,0.01146,-0.00061,2.07774,53.07649,-12.7299,-1.82256,1.06737,-0.33448,0.06459,-0.00656,0.00024,0.36205,48.48211,0.78021,-0.30806,0.0905,-0.02112,0.00363,-0.0004,2e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
66,2025-09-03,17:21:04.77,2,1,"Sebastian, Blake ",10129965,Right,NEB,"Worthley, Jalen",805000,Left,NEB,Undefined,3,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.42579,-2.242709,-2.298836,2165.994285,210.047666,1:00,6.11601,1.11267,6.80383,-16.03572,19.30391,10.51205,2.73029,-0.1104,79.97158,-5.35138,-0.380878,0.427861,,,,,,,,,,,,-6.18552,11.18623,-0.96714,50.0,5.96414,4.71138,-127.00881,-5.33154,-10.09991,26.10553,-13.90886,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,485c38c0-8914-11f0-a84e-8d3a62d886e2,88.09513,,,7.45421,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:21:04.77,2025-09-03T17:21:04.7740416-05:00,2025-09-03T22:21:04.7740416Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,4ddfee74-0f23-422e-a69d-3cbab87c1105,53.69679,-127.76639,13.05277,6.11301,-4.9279,-6.95443,-1.10812,5.00448,-5.04995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
