Unnamed: 0,Angle,AutoHitType,AutoPitchType,AwayTeam,AwayTeamForeignID,Balls,BasePositionX,BasePositionY,BasePositionZ,Batter,BatterId,BatterSide,BatterTeam,Bearing,CatchPositionX,CatchPositionY,CatchPositionZ,Catcher,CatcherId,CatcherTeam,CatcherThrowCatchConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,CatcherThrows,ContactPositionX,ContactPositionY,ContactPositionZ,Date,Direction,Distance,EffectiveVelo,ExchangeTime,ExitSpeed,Extension,GameForeignID,GameID,GameUID,HangTime,HitLandingConfidence,HitLaunchConfidence,HitSpinAxis,HitSpinRate,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,HomeTeam,HomeTeamForeignID,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,KorBB,LastTrackedDistance,League,Level,LocalDateTime,MaxHeight,MeasuredDuration,Notes,Outs,OutsOnPlay,PAofInning,PitchCall,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchLocationConfidence,PitchMovementConfidence,PitchNo,PitchReleaseConfidence,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,PitchUID,Pitcher,PitcherId,PitcherSet,PitcherTeam,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PlayID,PlayResult,PopTime,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpeedDrop,SpinAxis,SpinRate,Stadium,Strikes,System,TaggedHitType,TaggedPitchType,ThrowPositionX,ThrowPositionY,ThrowPositionZ,ThrowSpeed,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Tilt,Time,TimeToBase,Top/Bottom,UTCDate,UTCDateTime,UTCTime,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0
,,,Four-Seam,NEB,4865.0,1.0,,,,"Kutz, Carter",1000071991.0,Right,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-19,,,88.72354,,,5.9369,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-1.079647,6.52079,-2.249834,13.09784,2.0,Undefined,,Team,TeamExclusive,2025-09-19T17:59:53.4543872-05:00,,,,2.0,0.0,6.0,StrikeCalled,,,,High,High,53.0,High,54.56395,-130.42264,12.53311,5.86872,-0.83254,-9.9822,-1.73938,5.0485,-3.343,5b6562d0-95ac-11f0-9ce1-3b26eae96d60,"Unger, J'Shawn",830148.0,Undefined,NEB,Right,2.0,3.71335,0.19735,cac4b751-feb8-4548-9cbc-b08f71f7da74,Undefined,,,,,5.86913,1.74229,89.16333,0.0,7.13435,208.366723,2376.315141,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:00,17:59:53.45,,Top,2025-09-19,2025-09-19T22:59:53.4543872Z,22:59:53.45,-4.443041,-21.74293,-0.370364,82.02898,0.42483,-6.68599,25.06623,-19.9644,-3.90386,7.12906,4.81375,-129.54251,-1.53353,-1.56624,50.0,5.82719
,15.517742,LineDrive,Four-Seam,NEB,4865.0,1.0,,,,"Kutz, Carter",1000071991.0,Right,NEB,-61.288637,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,2.60095,3.86433,-0.78485,2025-09-19,-54.705329,190.0107,89.79638,,88.53611,6.20265,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,1.864216,Medium,Medium,,3487.426067,2.60092,72.29307,-19.20771,4.51753,-0.69205,-0.21293,0.20266,-0.06633,0.00844,3.86433,34.74039,-23.38111,2.65678,-0.49895,0.07133,-0.00153,-0.00183,0.0003,-0.78487,-102.12025,7.27358,0.05827,-0.06034,-0.13254,0.1152,-0.0381,0.0049,NEB,4865.0,-0.710149,7.18189,-2.005909,12.93351,2.0,Undefined,143.74977,Team,TeamExclusive,2025-09-19T18:00:11.6531200-05:00,17.90041,,,2.0,0.0,6.0,FoulBallNotFieldable,,,,High,High,54.0,High,54.3001,-131.43211,13.0154,5.70922,-1.48082,-9.84471,-1.81732,4.53142,-3.70826,6640c640-95ac-11f0-9ce1-3b26eae96d60,"Unger, J'Shawn",830148.0,Undefined,NEB,Right,3.0,3.35267,0.56585,71471dd6-5f75-4dee-9911-929eb7c06d1f,Undefined,,58.24147,17.59045,-93.31628,5.70961,1.81978,89.81766,0.0,7.23635,211.056301,2362.885293,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:00,18:00:11.65,,Top,2025-09-19,2025-09-19T23:00:11.6531200Z,23:00:11.65,-4.620146,-21.07974,-0.649881,82.58131,0.419755,-7.41652,26.0308,-19.68941,-4.2713,7.19008,4.28798,-130.57768,-2.1271,-1.67258,50.0,5.65
,,,Four-Seam,NEB,4865.0,1.0,,,,"Kutz, Carter",1000071991.0,Right,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-19,,,91.38109,,,6.09635,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-1.634296,2.15752,-2.022639,15.55217,2.0,Strikeout,,Team,TeamExclusive,2025-09-19T18:00:37.7709056-05:00,,,,2.0,0.0,6.0,StrikeSwinging,,,,High,High,55.0,High,54.40387,-134.41063,14.44806,5.75447,-2.44681,-8.3077,-1.90011,4.72061,-1.51057,75d6a480-95ac-11f0-9ce1-3b26eae96d60,"Unger, J'Shawn",830148.0,Undefined,NEB,Right,4.0,3.33099,0.20943,58a05771-7363-4b65-a3fa-cb1a5c912dcf,Undefined,,,,,5.75621,1.90128,91.90854,0.0,7.97449,188.457525,2388.526436,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:15,18:00:37.77,,Top,2025-09-19,2025-09-19T23:00:37.7709056Z,23:00:37.77,-4.350278,-17.29162,-1.063319,83.93405,0.412475,-3.02115,28.89613,-16.61539,-1.67614,8.63193,4.62127,-133.46052,-2.99313,-1.74652,50.0,5.66503
,,,Slider,NEB,4865.0,0.0,,,,"Buck, Jett",1000352885.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,75.24678,,,5.53819,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.977858,7.49926,-0.361538,0.66728,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:03:19.5530752-05:00,,,,0.0,0.0,1.0,StrikeCalled,,,,High,High,56.0,High,54.96387,-111.7934,9.78335,5.94149,0.6809,-15.65442,1.176,0.63179,-2.42128,d64ed710-95ac-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,1.0,2.35704,-0.88604,6537b863-8bbc-44b3-b6c4-0428965f4370,Undefined,,,,,5.93507,-1.17305,76.35185,0.0,5.97999,276.193819,2267.605721,UNebraska,0.0,v3,Undefined,Slider,,,,,,,,,,,,,,3:15,18:03:19.55,,Bottom,2025-09-19,2025-09-19T23:03:19.5530752Z,23:03:19.55,-8.293985,-47.77113,0.431026,70.37186,0.500918,-4.84257,19.5667,-31.30883,-3.88122,0.69346,0.41593,-110.92119,-0.71473,1.19935,50.0,5.94074
,,,Changeup,NEB,4865.0,0.0,,,,"Buck, Jett",1000352885.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,79.28329,,,5.58805,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.415147,-10.95823,2.370945,12.60497,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:03:33.2867584-05:00,,,,0.0,0.0,1.0,StrikeSwinging,,,,High,High,57.0,High,54.91173,-117.83998,11.19929,6.06021,-3.6749,-11.0312,1.11109,-4.75966,4.27974,de770160-95ac-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,2.0,1.82022,0.18618,f47ef67c-4c07-42ce-b498-250cc9ff4cf3,Undefined,,,,,6.05921,-1.11596,80.62572,0.0,6.78821,135.560693,1430.033227,UNebraska,1.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,10:30,18:03:33.28,,Bottom,2025-09-19,2025-09-19T23:03:33.2867584Z,23:03:33.28,-7.504355,-31.02675,-1.768502,73.83751,0.475415,8.55949,22.39857,-22.06241,6.19615,7.31973,-4.40147,-116.90265,-4.59816,0.9194,50.0,5.8871
,,,Changeup,NEB,4865.0,0.0,,,,"Buck, Jett",1000352885.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,78.79528,,,5.56738,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.302385,-14.32918,2.2573,12.24528,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:03:52.9239552-05:00,,,,0.0,0.0,1.0,BallCalled,,,,High,High,58.0,High,54.93589,-116.91676,10.56917,5.95731,-7.36051,-10.90861,1.33825,-4.48948,5.4316,ea26a4c0-95ac-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,3.0,-0.05846,-0.42682,e9f2a884-f4b5-41c0-9a86-47d4888bf667,Undefined,,,,,5.95651,-1.34257,80.05462,0.0,6.09544,127.148704,1467.733323,UNebraska,2.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,10:15,18:03:52.92,,Bottom,2025-09-19,2025-09-19T23:03:52.9239552Z,23:03:52.92,-9.426975,-31.92856,-3.583073,73.95918,0.478359,10.8632,21.13834,-21.81721,7.94756,7.57709,-4.0291,-116.02093,-8.28511,1.15775,50.0,5.62578
,,,Changeup,NEB,4865.0,1.0,,,,"Buck, Jett",1000352885.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,79.86761,,,5.72106,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.647383,-15.02347,2.043903,9.99241,2.0,Strikeout,,Team,TeamExclusive,2025-09-19T18:04:16.6414848-05:00,,,,0.0,0.0,1.0,StrikeSwinging,,,,High,High,59.0,High,54.77607,-119.80585,14.32403,6.02637,-4.94386,-11.63792,1.17412,-4.08372,5.77883,f8526bb0-95ac-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,4.0,1.10269,-0.52865,f6770795-055b-4431-82d5-9fee14763ad7,Undefined,,,,,6.02432,-1.18141,82.0374,0.0,8.5705,118.796843,1382.118162,UNebraska,2.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,10:00,18:04:16.64,,Bottom,2025-09-19,2025-09-19T23:04:16.6414848Z,23:04:16.64,-8.474155,-33.00321,-2.328259,73.46691,0.471936,11.55766,28.64806,-23.27584,8.34087,6.42162,-3.62075,-118.65829,-5.87622,1.01982,50.0,5.80966
,,,Sinker,NEB,4865.0,0.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,84.51314,,,5.49769,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-3.441674,-14.96269,-0.77687,12.80453,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:04:46.3770624-05:00,,,,1.0,0.0,2.0,BallCalled,,,,High,High,60.0,High,54.99823,-127.054,15.52404,6.08,-0.57615,-10.63638,0.89351,1.93689,5.62748,0a090710-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,1.0,3.70744,-2.87451,2a397f3c-055b-4c32-a5ea-7b9d170348bd,Undefined,,,,,6.07972,-0.90089,86.89379,0.0,9.09733,127.152951,1964.422689,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,10:15,18:04:46.37,,Bottom,2025-09-19,2025-09-19T23:04:46.3770624Z,23:04:46.37,-5.056422,-25.59423,-0.255937,77.79646,0.445995,11.25496,31.04808,-21.27276,7.18697,6.96111,2.3818,-125.82666,-1.41707,0.97886,50.0,6.0406
,,,Curveball,NEB,4865.0,1.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,74.03447,,,5.20096,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.932233,8.06323,-0.497413,1.86973,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:05:01.2274688-05:00,,,,1.0,0.0,2.0,StrikeCalled,,,,High,High,61.0,High,55.29991,-110.88787,9.93392,5.8707,2.7504,-15.46692,1.23,0.87897,-2.53155,12ef5140-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,2.0,3.26422,-1.0225,09cfffb3-550f-4c26-b728-dc38a04f42f1,Undefined,,,,,5.864,-1.22656,75.77749,0.0,6.40577,268.061813,2104.861615,UNebraska,0.0,v3,Undefined,Slider,,,,,,,,,,,,,,3:00,18:05:01.22,,Bottom,2025-09-19,2025-09-19T23:05:01.2274688Z,23:05:01.22,-7.275712,-48.16802,1.503147,69.37172,0.50912,-5.06309,19.86785,-30.93384,-4.14587,1.01555,0.63594,-109.93418,1.26552,1.26636,50.0,5.96708
,,,Changeup,NEB,4865.0,1.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,80.50933,,,5.42982,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-2.220895,-15.87383,0.606239,12.23804,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:05:16.0584704-05:00,,,,1.0,0.0,2.0,BallCalled,,,,High,High,62.0,High,55.07002,-120.30617,12.20522,5.98195,-2.9076,-11.08283,1.57868,-1.09295,5.82314,1bbac070-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,3.0,2.19193,-2.34037,cea0c4e9-a1fc-4148-a9c2-b54e865c73cf,Undefined,,,,,5.98098,-1.58537,82.2311,0.0,7.26554,124.253963,1379.650409,UNebraska,1.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,10:15,18:05:16.05,,Bottom,2025-09-19,2025-09-19T23:05:16.0584704Z,23:05:16.05,-6.928815,-30.0749,-1.369316,74.96555,0.468175,11.64627,24.41044,-22.16565,8.14052,6.99567,-0.60003,-119.27302,-3.84574,1.54286,50.0,5.83904
,,,Slider,NEB,4865.0,2.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,75.93825,,,5.26505,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,3.144416,13.71619,0.707143,-7.77056,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:05:34.2781440-05:00,,,,1.0,0.0,2.0,FoulBallNotFieldable,,,,High,High,63.0,High,55.23894,-114.07647,11.39109,5.80727,2.09536,-18.54931,1.24697,-1.54162,-4.272,269b05e0-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,4.0,2.28743,0.56522,a5df3a57-f014-4e90-ba22-41014f561ba8,Undefined,,,,,5.79854,-1.24217,77.90131,0.0,6.77821,304.320738,2190.290951,UNebraska,1.0,v3,Undefined,Slider,,,,,,,,,,,,,,4:15,18:05:34.27,,Bottom,2025-09-19,2025-09-19T23:05:34.2781440Z,23:05:34.27,-8.867735,-55.33086,1.170407,71.1231,0.496356,-8.544,22.78219,-37.09863,-6.68075,-3.85063,-1.93582,-113.02535,0.38373,1.16675,50.0,5.86446
,,,Slider,NEB,4865.0,2.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,76.90331,,,5.53727,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,2.943871,7.79788,1.550875,-2.59669,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:05:59.6823040-05:00,,,,1.0,0.0,2.0,BallCalled,,,,High,High,64.0,High,54.96613,-114.53957,10.8064,5.93682,-1.29704,-16.58489,1.0928,-3.17166,-2.29065,35bd3ac0-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,5.0,1.32385,1.0094,3360a1c1-5558-42df-96f3-688f9f58bccf,Undefined,,,,,5.9306,-1.09041,78.23912,0.0,6.18369,297.50625,2298.061273,UNebraska,2.0,v3,Undefined,Slider,,,,,,,,,,,,,,4:00,18:05:59.68,,Bottom,2025-09-19,2025-09-19T23:05:59.6823040Z,23:05:59.68,-9.468801,-48.97077,-0.562358,72.05543,0.490128,-4.58131,21.61281,-33.16978,-3.52047,-0.76516,-3.37112,-113.59863,-2.74112,0.95038,50.0,5.84892
,,,Slider,NEB,4865.0,3.0,,,,"Newhan, Nico ",814552.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,76.97548,,,5.34619,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,2.492335,7.09977,1.228694,-0.19917,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:06:19.1832576-05:00,,,,1.0,0.0,2.0,FoulBallNotFieldable,,,,High,High,65.0,High,55.15814,-114.57763,9.88562,5.71446,-1.3639,-15.8267,1.31974,-2.51406,-2.15969,41555e80-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,6.0,1.25825,0.42656,c7d3e916-3600-4f0d-bd5c-674a5088c17c,Undefined,,,,,5.70978,-1.31784,78.23944,0.0,5.64897,282.257548,2205.336312,UNebraska,2.0,v3,Undefined,Slider,,,,,,,,,,,,,,3:30,18:06:19.18,,Bottom,2025-09-19,2025-09-19T23:06:19.1832576Z,23:06:19.18,-9.035416,-46.48636,-0.61565,72.59047,0.489668,-4.31937,19.77125,-31.65339,-3.28252,0.39567,-2.70927,-113.68407,-2.79448,1.20171,50.0,5.62049
,-2.212461,GroundBall,Curveball,NEB,4865.0,3.0,,,,"Newhan, Nico ",814552.0,Right,NEB,9.269702,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,-0.83235,2.64789,-0.27027,2025-09-19,9.380608,67.6729,74.31831,,49.97414,5.39944,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,0.931578,Low,Low,,,-0.88135,72.58813,,,,,,,,2.64981,-2.84238,,,,,,,,-0.27837,11.99165,,,,,,,,NEB,4865.0,2.22482,11.80886,0.122987,-4.21087,2.0,Strikeout,0.45341,Team,TeamExclusive,2025-09-19T18:06:40.2782208-05:00,2.64789,,,1.0,0.0,2.0,StrikeCalled,,,,High,High,66.0,High,55.1045,-110.68547,9.53148,5.87938,3.47389,-17.41551,0.98509,-0.35072,-3.60795,4df35980-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,7.0,3.16554,0.11869,c08795f6-cc7e-4b93-8bd8-8e386911d12c,Undefined,,,,,5.87117,-0.98063,75.60228,0.0,5.94672,295.764559,2092.875571,UNebraska,2.0,v3,Undefined,Slider,,,,,,,,,,,,,,3:45,18:06:40.27,,Bottom,2025-09-19,2025-09-19T23:06:40.2782208Z,23:06:40.27,-7.897573,-53.86712,1.902241,69.65555,0.507176,-7.21591,19.06295,-34.83101,-5.89823,-2.17177,-0.68483,-109.80282,1.86116,0.96112,50.0,6.00289
,,,Four-Seam,NEB,4865.0,0.0,,,,"Overbeek, Josh",802336.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,87.76723,,,5.77799,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.053274,-8.19599,1.520916,20.44395,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:07:14.5655296-05:00,,,,2.0,0.0,3.0,BallCalled,,,,High,High,67.0,High,54.72294,-129.89097,13.46098,6.04427,-8.25923,-6.15707,0.93824,-3.3571,3.87511,625342f0-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,1.0,1.35935,-0.20889,600045f1-613b-4a70-ad2a-c63a5985e896,Undefined,,,,,6.04755,-0.94146,88.94991,0.0,7.59159,156.964869,2153.761662,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,11:15,18:07:14.56,,Bottom,2025-09-19,2025-09-19T23:07:14.5655296Z,23:07:14.56,-6.558479,-15.16024,-3.674247,81.35832,0.429459,7.75021,26.92196,-12.31415,4.60819,11.80847,-3.07423,-128.90834,-8.70868,0.82087,50.0,5.73461
,,,Changeup,NEB,4865.0,1.0,,,,"Overbeek, Josh",802336.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,79.71119,,,5.70197,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.956425,-16.94863,2.076295,10.80544,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:07:36.1937920-05:00,,,,2.0,0.0,3.0,StrikeSwinging,,,,High,High,68.0,High,54.80003,-118.08816,11.00688,5.99309,-2.33603,-11.76376,1.49513,-4.11151,6.40291,6f409670-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,2.0,2.25919,-0.97828,012f1b7f-af92-4676-a9e9-ef90ed8cb6f4,Undefined,,,,,5.99157,-1.50153,80.7204,0.0,6.61206,119.123329,1375.368708,UNebraska,0.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,10:00,18:07:36.19,,Bottom,2025-09-19,2025-09-19T23:07:36.1937920Z,23:07:36.19,-7.094767,-32.35907,-1.11068,74.10834,0.472863,12.80581,22.01375,-23.52752,9.2026,6.21363,-3.58899,-117.18993,-3.29602,1.33803,50.0,5.87819
,,,Slider,NEB,4865.0,1.0,,,,"Overbeek, Josh",802336.0,Right,NEB,,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,,,,2025-09-19,,,77.40066,,,5.3316,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,2.221617,8.26859,0.751472,-1.58382,2.0,Undefined,,Team,TeamExclusive,2025-09-19T18:07:58.9834240-05:00,,,,2.0,0.0,3.0,StrikeCalled,,,,High,High,69.0,High,55.17198,-115.10558,9.70232,5.90181,1.63115,-16.49608,1.08353,-1.58731,-2.63659,7cda7da0-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,3.0,2.78671,0.31356,1a97f9a6-68ca-40dc-bde3-a44d17df707e,Undefined,,,,,5.89541,-1.08064,78.59949,0.0,5.77904,289.211,2153.431825,UNebraska,1.0,v3,Undefined,Slider,,,,,,,,,,,,,,3:45,18:07:58.98,,Bottom,2025-09-19,2025-09-19T23:07:58.9834240Z,23:07:58.98,-7.703754,-47.36388,0.893255,72.82045,0.486978,-5.27319,19.40465,-32.99217,-3.95799,-0.61406,-1.82515,-114.23035,0.14307,1.00657,50.0,5.94182
,11.970928,LineDrive,Four-Seam,NEB,4865.0,1.0,,,,"Overbeek, Josh",802336.0,Right,NEB,19.484655,,,,"Miller, Miken ",1000072776.0,NEB,,,,Right,1.16224,1.74331,0.42825,2025-09-19,10.923797,246.86263,90.68496,,101.82367,5.89053,,20250919-UNebraska-Private-1,15a36b86-9cad-4a6a-9b8f-d5eebb6bb2a9,2.161432,High,High,251.94955,2395.170937,1.16224,143.44619,-23.05566,4.22667,-0.86931,0.16474,-0.02965,0.00413,-0.0003,1.74331,30.97563,-16.88353,1.36217,-0.24358,0.0497,-0.00779,0.00105,-8e-05,0.42825,27.68523,8.38798,-2.789,0.78591,-0.19212,0.03969,-0.00586,0.00043,NEB,4865.0,-0.271684,-6.97658,0.980729,17.58296,2.0,Undefined,245.88604,Team,TeamExclusive,2025-09-19T18:08:25.2253184-05:00,17.00052,,,2.0,0.0,3.0,InPlay,,,,High,High,70.0,High,54.61155,-133.66194,13.70344,6.0368,-7.44877,-6.95886,0.75339,-2.21416,3.44769,8c6e3900-95ad-11f0-9ce1-3b26eae96d60,"Worthley, Jalen",805000.0,Undefined,NEB,Left,4.0,1.73654,-0.42645,b0b27ebb-7ac7-4696-8168-605918ccfcf8,Single,,106.40276,16.50271,27.90045,6.03904,-0.75581,91.4482,0.0,7.44375,157.139682,2162.385054,UNebraska,2.0,v3,LineDrive,Fastball,,,,,,,,,,,,,,11:15,18:08:25.22,,Bottom,2025-09-19,2025-09-19T23:08:25.2253184Z,23:08:25.22,-6.195911,-15.76698,-3.214703,84.00445,0.415642,6.89538,27.40687,-13.91771,3.85185,10.19823,-1.97541,-132.71299,-7.93067,0.68085,50.0,5.77054
